symbol_pair,relation_type,basis,draft_domain,type_match,suggested_type,gate_class,review_status,target_in_basis,type_signature_ok,confidence,json_ok,gate_class_v2,review_status_v2,self_contradiction,is_enumeration,symbol_boundary_ok,normalized_tag,summary_ko,summary_flags,full_evidence,source_line,roles_ko,decision_hint
MMM↔SOLV,SUPPLIES_TO,"SEC 10-K: Transition Contract Manufacturing Agreement, dated as of March 31, 2024, by and between 3M Company a",,True,,pending,pending,False,True,0.6,True,pending,pending,False,True,False,,"이 문단은 3M Company와 Solventum Corporation 간에 체결된 다양한 계약(전환 계약 제조, 주주 및 등록 권리, 지적 재산 교차 라이선스, 상표 사용, 마스터 공급, 역마스터 공급 계약 등) 및 Solventum Corporation의 여러 내부 계획과 임원 고용 계약 목록을 포함하고 있습니다.",list|m&a|target_absent|truncated,"Transition Contract Manufacturing Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (3M Company as contract manufacturer) (incorporated by reference from Solventum Corporation's Form 8-K, filed April 4, 2024)*
(10.6)
Stockholder's and Registration's Rights Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)*
(10.7)
Intellectual Property Cross License Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)*
(10.8)
3M Trademark Use Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)*+
(10.9)
Transitional Trademark Cross License Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)*+
(10.10)
Master Supply Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (incorporated by reference from Solventum Corporation’s Form 8-K
, filed April 4, 2024)
(10.11)
Reverse Master Supply Agreement, dated as of March 31, 2024, by and between 3M Company and Solventum Corporation (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)*
(10.12)
Solventum Corporate 2024 Long-Term Incentive Plan, as amended (incorporated by reference from Solventum Corporation’s Registration Statement on Form S-8, filed April 1, 2024)
† 
(10.13)
Solventum 2024 Long-Term Incentive Plan Restricted Stock Unit Awards Agreement (incorporated by reference from Solventum Corporation’s Form 8-K, filed May 17, 2024)
† 
(10.14)
Solventum 2024 Long-Term Incentive Plan Restricted Stock Unit Awards Agreement For Non-Employee Directors (incorporated by reference from Solventum Corporation’s Form 8-K, filed May 17, 2024)
† 
(10.15)
Solventum 2024 Long-Term Incentive Plan Performance Share Unit Awards Agreement (incorporated by reference from Solventum Corporation’s Form 8-K, filed May 17, 2024)
† 
(10.16)
Solventum Annual Incentive Plan (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)
† 
(10.17)
Solventum 2024 Long-Term Incentive Plan Performance Share Unit Awards Agreement (incorporated by reference from Solventum Corporation’s Quarterly Report on Form 10-Q, filed May 9, 2025)
†
(10.18)
Solventum Executive Severance Plan (incorporated by reference from Solventum Corporation’s Form 8-K, filed April 4, 2024)
† 
(10.19)
Solventum VIP Excess Plan (incorporated by reference from Solventum Corporation’s Registration Statement on Form S-8, filed April 1, 2024)
† 
(10.20)
Solventum Employee Stock Purchase Plan (incorporated 
by reference from Solventum Corporation's 
Annual report on Form 10-K, filed February 28, 2025
)
† 
(10.21)
Offer letter with Bryan Hanson, dated August 17, 2023 (incorporated
 
by refere
nce from 
Solventum Corporation's Annual
 Report on Form 10-K
, filed February 28, 2025
)
† 
(10.22)
Offer letter with Wayde McMillan, dated September 22, 2023 (incorporated 
by
 reference from Solventum Corporation's Annual Report on Form 10-K
, filed February 28, 2025
)
† 
(10.23)
Offer letter with Amy Landucci, dated September 22, 2023 (incorporated 
by reference from 
Solventum Corporation's Annual Report on Form 10-K, filed on February 28, 2025
)
† 
(10.24)
Offer letter with Tammy Gomez, dated November 10, 2023 (incorporated 
by
 refere
nce from Solventum Cor
poration's Annual Report on Form 10-K, filed on February 28, 2025)
† 
(10.25)
Offer letter with J. Christopher Barry, dated January 9, 2024 (incorporated 
by
 refere
nce from Solve
ntum Corporation's Annual 
Report on Form 10-K, filed on F
ebruary 2
8
, 2025)
† 
(10.26)
Offer letter 
with
 Heather Knight, dated October 8, 2025 (
filed
 
here
w
ith
)
†
(10.27)
Offer letter with Marcela Kirberger, dated
 October 12, 2023
 
(
filed
 herewith)
† 
(10.28)
Time Sharing Agreement, dated February 
24
, 2026, by and between Solventum Corporation and Wayde McMillan (filed herewith)
†
(10.29)
Solventum Executive Change in Control Severance Plan, as adopted October 30, 2024 (incorporated by reference from Solventum Corporation's Form 8-K, filed November 5, 2024)
† 
106
Table of Contents
 
(10.30)
Five-Year Revolving Credit Agreement
 
of Solventum Corporation, dated as of February 16, 2024
 (
incorporated
 by 
r
e
ference Solventum Corporation's 
Registration Statement on Form 10
,
 filed March 6, 2024)
(10.31)
Delayed Draw Term Loan Agreement of Solventum Corporation, dated as of February 16, 2024 (incorporated by reference Solventum Corporation's Registration Statement on Form 10, filed March 6, 2024)
Filed herewith, unless otherwise indicated:
(19)
Solventum Corporation Insider Trading Policy
(21)
Subsidiaries of the Registrant.
(23)
Consent of independent registered public accounting firm.
(31.1)
Certification of the Chief Executive Officer pursuant to Section 302 of the Sarbanes-Oxley Act of 2002, 18 U.S.C.",SOLV 10-K FY2025 · Item 1 사업,MMM: Solventum Corporation과 여러 계약을 체결한 3M Company. SOLV: 3M Company와 여러 계약을 체결한 Solventum Corporation.,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
MPC↔SRE,SUPPLIES_TO,"SEC 10-K: Our customer contracts for our refined products storage business are structured as long-term, U.S. d",,False,PARTNER_WITH,pending,pending,False,True,0.0,True,pending,pending,False,False,False,,"정제 제품 저장 사업에 대한 고객 계약은 Marathon Petroleum Corporation, Valero Energy Corporation, PEMEX 등을 포함하는 거래 상대방과의 장기, 미국 달러 표시, 확정 용량 저장 계약으로 구성됩니다. 이 계약에 따른 계약 요율은 CNE가 결정한 각 터미널의 규제 요율과 무관합니다.",target_absent|truncated,"Our customer contracts for our refined products storage business are structured as long-term, U.S. dollar-denominated, firm capacity storage agreements with counterparties including Marathon Petroleum Corporation, Valero Energy Corporation and PEMEX. The contracted rate under these contracts is independent from each terminal’s regulated rate as determined by the CNE.
SI Partners is constructing Louisiana Storage, a 12.5-Bcf salt dome natural gas storage facility to support the PA LNG Phase 1 project.",SRE 10-K FY2025 · Item 7 MD&A,MPC: 정제 제품 저장 사업의 거래 상대방 중 하나인 Marathon Petroleum Corporation. SRE: 미등장.,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
MSCI↔BLK,SUPPLIES_TO,"SEC 10-K: Certain of our clients are also significant shareholders, competitors or distributors of our content",,True,,pending,pending,False,False,0.2,True,pending,pending,False,False,False,,"MSCI의 일부 고객은 주요 주주, 경쟁사 또는 콘텐츠 유통업체이며, 그 중 블랙록과 같은 대형 고객도 포함됩니다. 이러한 역학 관계는 경쟁 압력을 유발하여 고객이 관계를 종료하거나 MSCI의 전략적 의사 결정에 영향을 미칠 수 있습니다.",target_absent|truncated,"Certain of our clients are also significant shareholders, competitors or distributors of our content, including some of our largest clients, such as BlackRock. This dynamic may introduce competitive pressures that could cause these clients to terminate all or a portion of the relationship and result in a loss of business or reduced revenue or influence our strategic decisions, such as whether to prioritize the client relationship over the development or enhancement of products that directly compete with those clients’ offerings.",MSCI 10-K FY2025 · Item 7 MD&A,MSCI: 문장의 주체 회사 (Our). BLK: MSCI의 대형 고객 중 하나 (BlackRock).,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
MU↔FTNT,SUPPLIES_TO,"SEC 10-K: Our current manufacturing partners include Accton Technology (“Accton”), IBASE Technology, Inc. (“IB",,False,PARTNER_WITH,pending,pending,False,True,0.0,True,pending,pending,False,True,False,,"회사의 현재 제조 파트너로는 Accton Technology, IBASE Technology, Inc., Micro-Star International Co., Senao Networks, Inc., Wistron Corporation 및 기타 여러 제조업체가 있습니다. 회사의 하드웨어 약 87%는 대만에서 제조됩니다.",list|target_absent|truncated,"Our current manufacturing partners include Accton Technology (“Accton”), IBASE Technology, Inc. (“IBASE”), Micro-Star International Co. (“Micro-Star”), Senao Networks, Inc. (“Senao”), Wistron Corporation (“Wistron”), and a number of other manufacturers. Approximately 87% of our hardware is manufactured in Taiwan.",FTNT 10-K FY2025 · Item 1 사업,MU 미등장. FTNT 미등장.,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
MU↔NVDA,SUPPLIES_TO,"SEC 10-K: We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",메모리,True,,pending,pending,False,True,1.0,True,pending,pending,False,True,False,반도체·메모리,"회사는 SK하이닉스, 마이크론 테크놀로지, 삼성으로부터 메모리를 구매하며, 반도체 패키징에 CoWoS 기술을 활용합니다.",list|target_absent,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung. We utilize CoWoS technology for semiconductor packaging.",NVDA 10-K FY2025 · Item 1 사업,"MU: 회사가 메모리를 구매하는 공급처 중 하나 (Micron Technology, Inc.). NVDA 미등장.",근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
ON↔LRCX,SUPPLIES_TO,"SEC 10-K: Our customer base includes leading semiconductor memory, foundry, and integrated device manufacturer",반도체 메모리,False,,pending,pending,False,True,0.1,True,pending,pending,False,False,False,반도체·메모리,"회사의 고객 기반은 비휘발성 메모리(NVM), 동적 랜덤 액세스 메모리(DRAM) 및 로직 장치와 같은 제품을 제조하는 선도적인 반도체 메모리, 파운드리 및 통합 장치 제조업체(IDM)를 포함합니다. 이들의 지속적인 성공은 회사가 차세대 반도체 혁신을 주도하려는 노력의 일환입니다.",target_absent|truncated,"Our customer base includes leading semiconductor memory, foundry, and integrated device manufacturers (“IDMs”) that make products such as non-volatile memory (“NVM”), dynamic random-access memory (“DRAM”), and logic devices. Their continued success is part of our commitment to driving semiconductor breakthroughs that define the next generation.",LRCX 10-K FY2025 · Item 1 사업,ON 미등장. LRCX 미등장.,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
ON↔ON,SUPPLIES_TO,"SEC 10-K: On October 27, 2025, we completed the acquisition of rights to Vcore power technologies, including a",Vcore 전력 기술,False,PARTNER_WITH,pending,pending,True,True,0.8,True,pending,pending,False,False,False,에너지·유전·수처리,"2025년 10월 27일, 회사는 Aura Semiconductor로부터 관련 지적 재산권 라이선스를 포함한 Vcore 전력 기술 권리 인수를 완료하여 전력 관리 포트폴리오를 강화했습니다. 총 구매 대가는 최대 1억 4,400만 달러이며, 마감 시 7백만 달러가 현금으로 지급되었습니다.",m&a|truncated,"On October 27, 2025, we completed the acquisition of rights to Vcore power technologies, including associated intellectual property licenses, from Aura Semiconductor enhancing our power management portfolio. The total purchase consideration is up to $144 million, subject to customary purchase price adjustments, with $7 million paid in cash at close.",ON 10-K FY2025 · Item 1 사업,"ON: Vcore 전력 기술 권리를 인수한 회사 (we/our). ON: 문장 내 다른 역할을 수행하지 않으므로, Vcore 전력 기술 권리를 인수한 회사 (we/our).",
PNR↔POOL,SUPPLIES_TO,"SEC 10-K: Our largest suppliers are Pentair plc, Zodiac Pool Systems, Inc. and Hayward Holdings, Inc., which a",수영장 용품,True,,auto_candidate,pending,True,True,0.95,True,auto_candidate,pending,False,True,False,수영장 용품,"회사의 가장 큰 공급업체는 Pentair plc, Zodiac Pool Systems, Inc. 및 Hayward Holdings, Inc.로, 이들은 2025년 판매된 제품 원가의 각각 20%, 12%, 11%를 차지했습니다. 이들 공급업체가 개별적으로 또는 공동으로 유통 회사를 우회하여 제품을 직접 소매업체나 다른 최종 사용자에게 판매하기로 결정할 경우 회사 사업에 부정적인 영향을 미칠 수 있습니다.",list|truncated,"However, any failure to maintain favorable relationships with our suppliers could have an adverse effect on our business.
Our largest suppliers are Pentair plc, Zodiac Pool Systems, Inc. and Hayward Holdings, Inc., which accounted for 20%, 12% and 11%, respectively, of the costs of products we sold in 2025. A decision by our largest suppliers, acting individually or in concert, to sell their products directly to retailers or other end users, bypassing distribution companies like ours, would have an adverse effect on our business.",POOL 10-K FY2025 · Item 7 MD&A,PNR: 회사의 가장 큰 공급업체 중 하나 (Pentair plc). POOL 미등장.,
PWR↔PWR,SUPPLIES_TO,SEC 10-K: Quanta’s Underground and Infrastructure segment provides comprehensive infrastructure solutions to c,인프라 솔루션,True,,pending,pending,True,True,0.6,True,pending,pending,False,False,False,기타,"Quanta의 지하 및 인프라 부문은 천연가스, 석유 및 기타 제품의 운송, 유통, 저장, 개발 및 가공과 관련된 고객에게 종합적인 인프라 솔루션을 제공합니다. 이 서비스에는 천연가스 시스템에 대한 설계, 엔지니어링, 조달, 신규 건설, 업그레이드 및 유지보수 서비스 등이 포함됩니다.",truncated,"Quanta’s Underground and Infrastructure segment provides comprehensive infrastructure solutions to customers involved in the transportation, distribution, storage, development and processing of natural gas, oil and other products. Services include, but are not limited to design, engineering, procurement, new construction, upgrade and repair and maintenance services for natural gas systems for gas utility customers; pipeline construction protection, integrity testing, rehabilitation and replacement services; and civil solutions.",PWR 10-K FY2025 · Item 1 사업,PWR: 지하 및 인프라 부문을 가진 회사 (Quanta). PWR: 지하 및 인프라 부문을 가진 회사 (Quanta).,
SATS↔AMT,SUPPLIES_TO,"SEC 10-K: For example, during the second half of 2025, Echostar Corporation, parent company to DISH, announced",,False,,pending,pending,True,True,0.0,True,pending,pending,False,True,False,,"예를 들어, 2025년 하반기에 DISH의 모회사인 Echostar Corporation은 상당량의 스펙트럼 라이선스 판매 계약을 발표하고, 이후 5G VoNR 및 광대역 네트워크의 일부 배치를 포기하고 해체하기 시작했습니다. DISH는 회사의 총 연간 자산 수익 및 총 연간 미국 수익의 약 2%와 4%를 차지했습니다.",list|truncated,"For example, during the second half of 2025, Echostar Corporation, parent company to DISH, announced agreements to sell a material amount of spectrum licenses, and subsequently began to abandon and decommission deployment of portions of its 5G VoNR and broadband network. DISH represented approximately 2% and 4% of our total annual property revenue and total annual U.S.",AMT 10-K FY2025 · Item 7 MD&A,SATS 미등장. AMT 미등장.,
SNDK↔ANET,SUPPLIES_TO,"SEC 10-K: Our primary manufacturing partners are Jabil Inc., Sanmina Corporation and Foxconn Hon Hai.",,False,PARTNER_WITH,pending,pending,False,True,0.0,True,pending,pending,False,False,False,,"회사의 주요 제조 파트너는 Jabil Inc., Sanmina Corporation 및 Foxconn Hon Hai입니다. 이 파트너들은 말레이시아, 베트남, 멕시코 및 기타 국가에서 회사의 제품을 국제적으로 제조합니다.",target_absent,"Our primary manufacturing partners are Jabil Inc., Sanmina Corporation and Foxconn Hon Hai. These partners manufacture our products internationally in Malaysia, Vietnam, Mexico and other countries.",ANET 10-K FY2025 · Item 1 사업,SNDK 미등장. ANET 미등장.,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
SRE↔NUE,SUPPLIES_TO,"SEC 10-K: Oncor also provides distribution services, consisting of retail delivery services to retail electric",,False,SUPPLIES_TO,pending,pending,False,True,0.0,True,noise_self_contradiction,pending,True,False,False,,"Oncor는 소매 전기 공급업체에 소매 배송 서비스를, 전기 협동조합 및 지방 소유 공기업에 도매 배송 서비스를 제공합니다. 2025년 12월 31일 기준으로 Oncor의 유통 사업 고객은 주로 100개 이상의 소매 전기 공급업체로 구성되었습니다.",target_absent|truncated,"Oncor also provides distribution services, consisting of retail delivery services to retail electric providers that sell electricity to end-use customers, as well as wholesale delivery services to electric cooperatives and municipally owned utilities. At December 31, 2025, Oncor’s distribution business customers primarily consisted of over 100 retail electric providers that sell the electricity it distributes to consumers in its certificated service areas.
Oncor’s revenues and results of operations are subject to seasonality, weather conditions and other electricity usage drivers, with revenues being highest in the summer.",SRE 10-K FY2025 · Item 7 MD&A,SRE 미등장. NUE 미등장.,근거 문장에 상대 종목 미등장 — 관계 근거로 불충분
